Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","324","","Official data"
"FBS","Food Balance Sheets","23","Belize","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","332","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","6949","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","7175","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","7415","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","7666","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","7923","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","8182","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","8444","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","8707","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","8973","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","9241","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","9510","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","9780","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","10051","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","10323","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","63","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","63","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","63","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","64","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","64","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","64","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","64","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","65","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","65","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","65","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","65","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","65","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","65","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","65","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","8495","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","8669","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","8843","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","9017","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","9188","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","9355","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","9517","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","9676","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","9834","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","9993","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","10157","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","10324","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","10496","","Official data"
"FBS","Food Balance Sheets","19","Bolivia (Plurinational State of)","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","10671","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","3834","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","3879","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","3898","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","3896","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","3887","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","3880","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","3875","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","3869","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","3861","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","3853","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","3846","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","3839","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","3834","","Official data"
"FBS","Food Balance Sheets","80","Bosnia and Herzegovina","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","3829","","Official data"
"FBS","Food Balance Sheets","20","Botswana","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","1755","","Official data"
"FBS","Food Balance Sheets","20","Botswana","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","1783","","Official data"
"FBS","Food Balance Sheets","20","Botswana","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","1809","","Official data"
